smiles,Drd2,group
O=C(C=Cc1ccc(Cl)c(Cl)c1)NC1CCC(CN2CCC(c3nc4ccccc4n3CCCO)CC2)CC1,0,training
OC(C=Cc1ccc(F)c(Br)c1)=NC1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1,1,training
COc1ccccc1CN(CC(NC(=O)CN1CCN(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1)C(C)=O,1,training
CN1CCC23c4c5ccc(O)c4OC2c2[nH]c4ccccc4c2CC3(O)C1C5,1,training
CCOc1ccccc1-c1nnc(SCCCN2CCN(c3ccccc3[N+](=O)[O-])CC2)s1,0,training
O=C(NCCN1CCN(c2ccc(F)cc2)CC1)c1ccc2c(c1)OCO2,0,training
CCCNCc1cncc(-c2cnc3[nH]nc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)c3c2)c1,0,training
Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5cccc(OCCN(C)C)c5)nc34)CC2)no1,1,training
CNCCc1cnc(S)n1C1COc2ccc(O)cc2C1,1,training
Cc1ccc(Sc2cc(O)ccc2N2CCNCC2)c(C)c1,1,training
COc1ccccc1N1CCN(Cc2coc(-c3ccc(F)cc3)n2)CC1,0,training
CC12CCC3c4cc(F)c(O)cc4CCC3C1CCC2O,0,training
COc1ccccc1CN1CCC(NC(=O)c2ccc(-c3cccc(C(F)(F)F)c3)s2)CC1,0,training
COc1cccc(N2CCN(CC(O)COc3ccc(F)cc3)CC2)c1,0,training
CC(=O)Nc1cccc(C2CCN(CCCn3nc(-c4ccc(C(F)(F)F)cc4)c4ccccc4c3=O)CC2)c1,1,training
CCC(=O)N(c1ccccc1)C1(c2ccccn2)CCN(CCc2ccccc2)CC1,0,training
CC(=O)NC1CC2(CCN(Cc3ccc4[nH]c5ccc(F)cc5c4c3)CC2)c2ccccc21,1,training
Cc1c(Cl)cccc1N1CCN(CC(O)CNC(=O)c2nc(C)n(-c3cccc(Cl)c3)c2C)CC1,1,training
CS(=O)(=O)N1CC2(CCN(Cc3ccccn3)C2)Cc2ccccc21,0,training
CCC(=O)C(C)Oc1cc(N)c(Cl)cc1C(=O)NCCN(CC)CC,1,training
OC(COc1ccc2c(c1)CCCN2Cc1ccccc1)CN1CCC(Cc2ccccc2)CC1,0,training
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCN(Cc2ccc(Cl)nc2)CC1,1,training
CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1O,0,training
COc1ccccc1N1CCN(Cc2ccc3cccccc2-3)CC1,1,training
COc1ccc(CN2CCC(CO)(Cc3ccc(Cl)cc3)CC2)c(O)c1,0,training
CC1C2Cc3ccc(Nc4ccccc4)cc3C1(C)CCN2CC1CC1,1,training
CN1CCc2ccc(OCc3ccccc3)cc2CC1,1,training
CN1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc5nonc45)c3n2)CC1,0,training
CN1CCC2=C(C3CCC2CC3)C1Cc1ccc(O)cc1,1,training
O=c1cc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2cc(Cl)ccc2o1,1,training
CC1=C(c2ccc(Cl)cc2)S(=O)(=O)N=C1NCCCN1CCN(c2cc(C)ccc2C)CC1,1,training
CN(CC(CCN1CCC2(CC1)CC(=O)c1ccccc1O2)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1,1,training
COc1ccccc1N1CCN(CCCSc2nc3ccccc3o2)CC1,1,training
CC(=O)N1CC(=O)N(c2cnn(C)c2)CC12CCN(CC1CC1)C2,0,training
OC(CCCN1CCC(N(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccc(F)cc1,1,training
CCc1ncnc(-c2ccc(C(=O)N3CCOC(C)(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,0,training
C=CCn1cc(C2CCN(CCOc3ccccc3C(=O)O)CC2)c2ccccc21,1,training
Cc1ccc(CN2CCN(Cc3cccc(NC(=O)c4ccc5ccccc5c4)c3)CC2)cc1C,0,training
CC(=O)c1cnc2ccc(-c3cc(F)c(O)c(Cl)c3)nc2c1NC1CCC(O)CC1,0,training
CC1CN(CCCc2ccccc2)CCC1(C)c1cccc(O)c1,1,training
CC([NH2+]C(CO)c1cc(F)c(F)c(F)c1)c1ccc2c(c1)CCC2,0,training
Nc1ccc(NCCc2c[nH]c3ccccc23)cc1,0,training
CC(C)ON=C(CCN1CCN(c2ccccn2)CC1)c1ccccc1,1,training
N#Cc1cccc(C(=O)Nc2ccc(-c3cccc(CN4CCC(O)CC4)c3)cc2)c1,1,training
C=C(C)COc1cc(N)c(Cl)cc1C(=O)NCCN(CC)CC,1,training
CN1CCc2cc(OCCF)cc3c2C1Cc1ccc(O)c(O)c1-3,1,training
O=S(=O)(NC1CCN(Cc2ccccc2)CC1)c1ccc(Cl)cc1,1,training
c1ccc2c(c1)CCC(CNCCCNc1ccncn1)O2,1,training
CN1CC(=O)N(c2cccc(F)c2)CC12CCN(CC1CCOCC1)C2,1,training
CN1CCN(Cc2cccc(Oc3ccc(Cl)cc3)c2)CC1,1,training
CC(=N)NCC1CCCc2cc(S(=O)(=O)c3ccccc3)ccc21,0,training
CCN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1,training
CC(C)C(=O)NC1CCC(CCN2CCN(c3cccc4c3OCO4)CC2)CC1,1,training
N#CC(CCCN1CCC(O)(c2ccccn2)CC1)(c1ccccc1)c1ccccc1,1,training
N#Cc1cccc(CN2CCC(Nc3c(C(N)=O)cnc4[nH]ccc34)CC2)c1,1,training
COc1ccc2c(c1)c(C(=O)N1CCNCC1)c(Oc1cc(F)ccc1C)n2-c1ccccc1,0,training
CN(C)CCc1cn(C)c2ccc(O)cc12,1,training
O=S(=O)(c1ccc(OCc2ccc(Cl)cc2)cc1)c1cc2c(cc1O)CCN(C1CCC1)CC2,1,training
COc1ccc(CCCN2CCN(C)CC2)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12,1,training
CNc1nc(Nc2ccc(C(=O)N3CCC(C#N)CC3)cc2OC)ncc1Br,0,training
ON=C(CCN1CCN(c2ncccn2)CC1)c1ccccc1,1,training
O=C(NC1CC2CCCc3cccc1c32)N1CCC(OCCCO)CC1,0,training
COc1ccc2c(C3CCN(C(CO)C4CCN(C(=O)C=Cc5cc(F)c(F)c(F)c5)CC4)CC3)c[nH]c2c1,1,training
Oc1ccc2c3c1OC1C4(CCC5(O)C(C2)N(CC2CC2)CCC315)NN4,1,training
CN1CCN(c2ccc(Nc3ncc4ccn(C5CC6CCC5C6)c4n3)cc2)CC1,1,training
COc1ccc2c(c1)Sc1ccccc1N2CCN(C)C,1,training
OC(c1ccc(F)cc1)C1CCN(CCc2ccc(F)cc2)CC1,1,training
COc1ccc(-c2[nH]ncc2CN2CCC(OCc3ccccn3)CC2)c(F)c1,0,training
OC(CCN1CCN(c2ncccn2)CC1)c1ccccc1,1,training
O=C(O)Cc1c[nH]c2ccc(Br)cc12,0,training
CCOC(=O)c1ccc(N2C(=O)CC(N3CCC(O)(c4ccc(Br)cc4)CC3)C2=O)cc1,0,training
CN1CCN(c2ccc(C#N)c(NCc3ccccc3)c2)CC1,1,training
Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4)N(Cc4ccccc4)C(=O)CO5)CC3)cccc2n1,1,training
CNC1CCN(c2ccnc(NCC(C)C)n2)C1,0,training
C=CCN1CCC23c4c5ccc(O)c4OC2C(NC(=O)c2cccc(N)c2)CCC3(O)C1C5,1,training
CCN(CC)CCCNc1c2ccccc2[n+](C)c2c1[nH]c1ccc(F)cc12,1,training
Cc1cccc(C)c1NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,0,training
c1cc(CNC2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)co1,1,training
COc1ccc(CC2NCCc3c2[nH]c2cc(C)c(C)cc32)cc1OC,0,training
CCCn1c2c(c3ccccc31)CC1(O)C3Cc4ccc(O)c5c4C1(CCN3CC1CC1)C2O5,1,training
CC(=O)N1c2ccccc2C(=O)C1N1CCN(c2ccc(F)cc2)CC1,0,training
Cn1c2c(c3ccccc31)CCN(CCCOc1ccccc1)C2,1,training
CC(C(=O)OC1CC2CCC(C1)N2C)c1ccc(Cl)c(Cl)c1,0,training
c1cnc2[nH]cc(CCN3CC[NH2+]CC3)c2c1,0,training
CN1CCN(c2ccnc3ccc(NC(=O)Nc4ccc5c(c4)CCC5=O)cc23)CC1,0,training
CCCN1CCc2c([nH]c3ccc(CC)cc23)C1c1ccc(O)c(O)c1,1,training
O=C(C=Cc1cccnc1)N1CCN(C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0,training
Nc1ccc(N2CCN(Cc3ccccc3Cl)CC2)cc1,0,training
CN1CCN(c2cn(S(=O)(=O)c3ccccc3Br)c3cc(Cl)ccc23)CC1,1,training
COc1ccccc1C(=O)NCC(c1ccc(C)cc1)N1CCOCC1,0,training
Cc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(=O)NC3CC3)c2n1,0,training
CC(C)Oc1ccccc1N1CCN(CC(O)CNC(=O)c2cccnc2Nc2ccccc2)CC1,1,training
CN1CCN(C(=O)c2coc(-c3ccc(CC(C#N)NC(=O)C4NC5CCC4C5)c(F)c3)c2)CC1,0,training
O=C1CC(N2CCSCC2)C(=O)N1CCc1ccccc1,0,training
COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccncc2[nH]1)C(C)(C)C,0,training
OC(COC(c1ccccc1)c1cccc2ccccc12)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,0,training
Cc1cccc(NC2(C#N)CCN(Cc3ccccc3)CC2)c1,1,training
OC(COCc1ccccc1)CN1CCC(c2ccn[nH]2)CC1,1,training
NNC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2,0,training
CCCc1cc(N2CCN(CC#N)CC2)n2ncc(-c3ccccc3)c2n1,0,training
CN(C)CCCN1c2ccccc2Sc2sccc21,0,training
CC(C)CC(C(=O)NCC#N)c1cccc(-c2ccc(C34CCN(CC3)CC4)cc2)c1,0,training
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,0,training
O=C1OC2(CCN(CC(O)C3COc4ccccc4O3)CC2)CN1Cc1ccccc1,1,training
c1ccc(COc2ccc3c(c2)CCN(CC2CC2)CC3)cc1,1,training
C[NH2+]CC(C)C(C)N1CCc2ccccc2CC1,1,training
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5cccc(Cl)c5)c4)n[nH]c2-3)CC1,0,training
COC(=O)c1cccc(NC(=O)Nc2cccc(C(C)=O)c2)c1CN1CCC(Cc2ccc(F)cc2)CC1,0,training
COc1ccc(N2Cc3cccc(C(F)(F)F)c3C2=O)cc1OCCN1CCC(C)CC1,1,training
Cc1nc2cccnc2c(=O)n1-c1ccc(OC2CCN(C3CCC3)CC2)cc1,0,training
COC(=O)C1CC23CCCN4CCC5(c6ccccc6N(C(=O)OC)C15CC2)C43,0,training
CN(CCc1ccccn1)C1CCCC([NH3+])C1,0,training
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(F)c(Oc2cccc3c2C(=O)CC3)n1,1,training
Clc1ccc(N2CCN(Cc3nc4ccccc4[nH]3)CC2)cc1,1,training
CN1C2CCC1CC(OC(=O)c1cccc(O)c1)C2,0,training
O=C(Nc1ccncc1)c1cccc2nc3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)[nH]cnc-3c12,0,training
O=C(O)c1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,1,training
O=C(O)C1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,1,training
CC(C)c1cc(C2CCN(Cc3cc(F)cc(F)c3)CC2)[nH]n1,1,training
O=C(CCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccc(Br)cc1,1,training
O=C1CC(c2ccccc2)C2(CCN(CC3CC3)CC2)N1,1,training
CCN1CCN(Cc2cccc(Oc3ccc(Cl)cc3)c2)CC1,1,training
O=C1CC(c2c(Cl)ccc(N3CCN(C4CC4)CC3)c2Cl)CC(O)=C1Sc1ccccc1Cl,1,training
CCCc1cccc(N2C3CCC2CC(OC(c2ccccc2)c2cccc(Cl)c2)C3)c1,0,training
Oc1cc2c(cc1O)CC(NC1CCc3cc(O)c(O)cc3C1)CC2,0,training
CN(CC(CCN1CCC2(CC1)CSc1ccccc12)c1ccc(Cl)c(Cl)c1)S(=O)(=O)c1ccccc1,1,training
Cc1nc2cc(-n3ncc(C(=O)c4cc5ccc(Cl)cc5[nH]4)c3N)ccc2[nH]1,0,training
Cc1sc(N)c(C(=O)c2ccc(Cl)cc2)c1CN1CCN(c2ccc(Cl)cc2)CC1,1,training
COc1ccccc1C1CCN(CCCSc2nc3sc(C)c(C)c3c(=O)n2N)CC1,1,training
CN(C)CCC(c1ccc(Cl)cc1)c1ccc(Cl)cn1,0,training
Oc1ccc(C2=CCNCC2)cc1O,1,training
O=C(CN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccc(-c2ccccc2)cc1,1,training
Cc1cc2c(OCC(O)CN3CCC(c4cc5cc(F)ccc5s4)CC3C)cccc2[nH]1,0,training
O=C(NCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(N2CCC(Cc3ccccc3)CC2)CC1,0,training
Fc1ccc(C(OC2CC3CCC(C2)O3)c2ccc(F)cc2)cc1,0,training
COc1ccc2c3c(c4cc(OC)c(OC)cc4c2c1)CC1CCN(N(C)C)CN1C3,0,training
NC1CCc2[nH]c3ccc(OCCc4ccc(O)cc4)cc3c2C1,0,training
Clc1ccc2c(NCCCNc3nc(NCCCN4CCOCC4)nc(N4CCOCC4)n3)ccnc2c1,0,training
COc1ccc2nccc(C(O)CN3CCC(NCc4ccc5cccc(O)c5n4)CC3)c2c1,0,training
CN(C)CCCN1CCN(Cc2ccc(-c3ccc(-c4nc5ccccc5[nH]4)s3)cc2)CC1,1,training
Cc1cccc2c1CCN(C1CN3CCC1CC3)C2=O,0,training
N#Cc1ccc(CN2CC3(CCNCC3)C2)cc1,0,training
COc1cccc2[nH]cc(CCN)c12,1,training
CCOC(=O)N1CCC(CN2CCC3(CC2)CN(S(C)(=O)=O)c2ncccc23)CC1,0,training
CN(C)CCNC(=O)CCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,0,training
O=C(Nc1ccccc1)Nc1ccc(CCNCC(O)COc2ccccc2)cc1,0,training
CC(=O)C1CCCN(CCOC(c2ccc(Cl)cc2)c2ccc(Cl)cc2)C1,1,training
CC(C)n1nc(C(=O)NC2CCN(CCNC(=O)c3ccccc3)CC2)c2ccccc21,0,training
CN(C)c1ccc(Cc2ccc3c4c2-c2c(ccc(O)c2O)CC4N(C)CC3)cc1,0,training
CCc1ncnc(N2CCN(CCOC)CC2)c1C#Cc1ccc(N)nc1,0,training
COc1ccccc1OCCNCC(O)COc1ccc2oc3ccccc3c2c1,0,training
CN1CC2CC1CN2c1ccc(-c2ccc3[nH]ncc3c2)cn1,0,training
O=c1cc(OCC(O)CN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c2ccccc2o1,0,training
Cc1cccc(CN2CCC(CCC(=O)c3ccc4c(c3)CCN4)CC2)c1,1,training
Nc1ccccc1OCCCN1CCN(CC(O)(Cn2cncn2)c2ccc(F)cc2F)CC1,1,training
CC(NC(=O)c1cc2cccc(N3CCN(CCc4ccccn4)CC3)c2o1)c1ccnn1C,0,training
COc1ccc2c3c(n(C)c2c1)C(CO)NCC31CCN(Cc2ccc(-c3ccccn3)cc2)CC1,1,training
Cc1ccc(C)c(N2CCN(Cc3nc4ccccc4[nH]3)CC2)c1,0,training
CCCNCCCOc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,1,training
COc1c(N2CCN(CCN3C(=O)C(=NO)c4cc(F)ccc43)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1,training
O=C(C=Cc1ccc(CN2CCC(c3c[nH]c4ccccc34)CC2)cc1)NO,1,training
OC1(CNCCc2csc(-c3ccncc3)n2)CCCNC1,1,training
CCOc1ccccc1N1CCN(CCCN2C(=O)N(C(C)C(=O)OC)C(=O)C2(c2ccccc2)c2ccccc2)CC1,0,training
O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,0,training
COC(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccccc2C)CC1,1,training
O=C(NC(Cc1ccc(-c2ccccc2CNCCc2ccccc2)cc1)C(=O)O)c1ccccc1Cl,0,training
Cn1ccc(C(=O)C2CCN(C3Cc4ccccc4CC3O)CC2)cc1=O,1,training
CC(=O)NCC(=O)N1CCN(c2ccc(N3CC(Cn4ccnn4)OC3=O)cc2F)CC1,0,training
O=C1CC(c2ccccc2)CN1c1ccc2c(c1)CCNCC2,1,training
N#Cc1cccc(-c2ccc3c(c2)CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)C32CCN(C3CCSC3)CC2)c1,1,training
CN(C)C(=O)NC1CCC(CCN2CCN(c3ccccc3)CC2)CC1,1,training
Fc1ncc(C2CC3CCC2N3)cc1-c1ccc(Cl)cc1,0,training
CN(C)CC1c2ccccc2Cc2ccccc21,1,training
CN1Cc2ccccc2C12CCCc1sccc12,0,training
CC(c1ccc(F)cn1)N1CCC2(CC1)OC(c1cc(Cl)cc(Cl)c1)c1ccccc12,1,training
O=C(NC1CCN(CC2CC2)C1)c1ccc(C(=O)c2cc[nH]c2)cc1,1,training
Clc1ccc(CN2CCC(Nc3ccc4[nH]ncc4c3)CC2)cc1,1,training
Cc1cccc(C)c1N1CCN(CCC(=O)NCc2nc3ccccc3c(=O)n2-c2ccc(F)cc2)CC1,0,training
O=C1COc2ccc(OC3CCN(CCOc4cccc5[nH]ccc45)CC3)cc2N1,1,training
CN(C)C1CC(c2c[nH]c3ccc(CC4COC(=O)N4C)cc23)C1,0,training
CN1CCN(c2c(N)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1,0,training
CC1CCN(CCCNCCC#N)CC1,0,training
CC(=O)c1ccc(Cl)cc1OCC1CN(Cc2ccc(Cl)cc2)CCCO1,1,training
c1ccc(-n2ccc3cnc(N4CCOCC4)nc32)nc1,0,training
O=C(NCCc1ccc(OCCN2CCC(F)C2)c(Br)c1)c1cc(Br)cs1,1,training
COCC(Cc1ccccc1Cl)CN1CCC2(CC1)OCCc1ccsc12,1,training
CC(C)NCC(O)c1cccc(O)c1,0,training
COc1ccc(CN(CCc2ccccc2)CCc2ccc(Br)cc2)cc1O,1,training
O=C(CO)c1c[nH]c2ccccc12,0,training
O=c1cc(NC2CCN(CC=Cc3ccccc3)CC2)c2cc(Cl)ccc2o1,1,training
O=C(NC1CCN(Cc2cccc(CO)c2)CC1)C(O)(c1ccccc1)C1CCC(F)(F)C1,0,training
CC(CCc1ccc(C(N)=O)cc1)NCC(O)c1ccc(O)c(C(N)=O)c1,0,training
CN(C)CCc1cn(Cc2ccc(N)cc2)c2ccccc12,0,training
O=C(c1ccccc1)c1ccc(OCC(O)CN2CCOCC2)cc1,0,training
CC(=O)N1Cc2c(n(C)c3nc(-n4ccc(OCc5ccccc5)cc4=O)ccc23)CC1C,0,training
CN1CC(=O)N(c2ccccc2)CC12CCN(CC1CC1)C2,1,training
CC(O)c1ccc2[nH]cc(C3=CCN(C)CC3)c2c1,1,training
COc1cccc2c1CCC(NCc1ccccc1)C2,1,training
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCC2NCCOC2CC1,0,training
COc1ccc2nccc(C(O)CN3CCC(NC(=O)C=Cc4ccc(F)c5ccccc45)CC3)c2c1,1,training
O=C(C=Cc1ccc(F)c(C(F)(F)F)c1)N1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1,1,training
CC(C)=CCc1cc(C(=O)Nc2cc3ccc(OC4OCCC(O)C4O)c(C)c3oc2=O)ccc1O,0,training
CCCc1noc(-c2cc3c(CCN(C)C)cccc3[nH]2)n1,1,training
Cc1cc(Cl)ccc1C1c2c(nn(CCC#N)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,0,training
CN(CCO)C1CN(CCC2(c3ccc(Cl)c(Cl)c3)CCC(=O)N(Cc3ccccc3)C2)C1,1,training
CNC1CCC(c2c[nH]c3ccc(C#N)cc23)C1,1,training
COc1ccc(CCNC(C)COc2c(C)cc(C)cc2C)cc1OC,0,training
Fc1ccc(-n2c3c(c4cc(F)ccc42)CN(CCc2ccccc2)CC3)cc1,1,training
CCCOCCn1c(=O)c(NCCO)nc2cnc(-c3ccc(OC)nc3)cc21,0,training
CN1CC=C(c2cccc(Cc3ccccc3)c2)CC1,1,training
Cc1ccc2cccc(N3CCN(CCC(O)c4csc5ccccc45)CC3)c2n1,1,training
COc1cc(OC)c(CN2CCN(c3ccc(F)cc3)CC2)cc1Br,1,training
C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21,1,training
Cc1cccc(N2CCN(CCCNC(=O)c3nc(-c4cccnc4)no3)C(C)C2)c1,0,training
COc1cnc2ccc(=O)n(CCN3CCC(NC(=O)Nc4ccc(F)cc4)CC3)c2c1,0,training
Cc1ccc(CCC(=O)c2ccccc2OCC(O)CN2CCN(c3ccccc3C)CC2)cc1,1,training
CCCOc1ccc(-c2cc(OC3CN4CCC3CC4)c3ccccc3n2)cc1,1,training
COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CCC(O)CC5)CC4)cc2)CC3)cc1,0,training
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1,training
NC(C(=O)N1CCC(F)C1)C(C(=O)O)c1ccc(-c2ccc(F)cc2)cc1,0,training
COc1cc2c(cc1O)CCC1C2CCC2(C)C(OS(C)(=O)=O)CCC12,0,training
CCc1cccc2c1C(Cc1ccc(OC)c(OC)c1)N(C)CC2,1,training
Cc1ccc(C(=O)Nc2ccc(-c3ccc(OC4CCN(C)CC4)cc3)cc2)cc1,0,training
O=C1CC(c2cccc(Cl)c2)C(=O)N1CN1CCN(c2cccc(C(F)(F)F)c2)CC1,1,training
Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5ccc(N6CCN(C)CC6)cc5)nc34)CC2)no1,1,training
CN1CCc2ccc(CO)c3c2C1Cc1ccc(O)c(O)c1-3,1,training
CCCN(CCC)CCCOc1ccc(-c2cn3cccc(C)c3n2)cc1,1,training
O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1CCCc2ccccc21,1,training
CCN1CCN(Cc2cc(=O)oc3ccc(Cl)cc23)CC1,0,training
CC1(C)CCCN(CCCn2c3ccccc3c3ccccc32)C1,0,training
CCOC(=O)N1CCN(CCCOc2ccc(-c3ccc(Br)cc3)cc2)CC1,1,training
COc1ccc(-c2ccc3c(N4CCOCC4C)nc(-c4cccc(C=O)c4)nc3n2)cc1CO,0,training
Oc1ccc(C=NN2CCN(Cc3ccccc3)CC2)cc1,0,training
CN1CC(c2ccc(Cl)cc2)C=C2c3cccc4c3C(CN4)CC21,1,training
COc1ccc(C2(CCCN3CCc4cc(OCc5ccccc5)ccc4C(O)C3)OCC(C)(C)CO2)cc1,0,training
Clc1ccccc1CN1CCC(Nc2ccc3[nH]ncc3c2)CC1,1,training
CCN1CCN(C2=Nc3ccccc3CC=C2c2ccc(Cl)cc2)CC1,1,training
CCCN1Cc2ccccc2CC1C(=O)NC,0,training
FC(F)(F)c1cc(COC2C3CCN(CC3)C2C(c2ccccc2)c2ccccc2)cc(C(F)(F)F)c1,0,training
CN1CC(CNC(=O)c2ccncn2)CC2c3cccc4c3c(cn4C)CC21,0,training
CN(C1CCCc2ccccc21)C1CCC(=O)c2ccccc21,1,training
COc1cccc(F)c1CN1CC(NC(=O)c2ccc3[nH]nc(-c4ccncc4)c3c2)CC(F)(F)C1,0,training
Cc1ccc(-c2csc(N3CCN(CCCn4c(-c5ccncc5)nc5ccccc54)CC3)n2)cc1,0,training
O=C(OC1CN2CCC1CC2)N(Cc1cccc(F)c1)c1cccc(F)c1,1,training
O=C(NC1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5)c1ccnc(Br)c1,1,training
Cc1cccc2c1CC1NC2(C)c2ccccc21,0,training
CCc1ccccc1NC(=O)NC1CC2CCC(C1)N2Cc1ccco1,1,training
NC(=O)OC(CCN1CCN(c2ccc(C(F)(F)F)cc2[N+](=O)[O-])CC1)c1ccccc1,0,training
COc1cccc(OC)c1OCCNCC1Oc2ccccc2OC1c1ccccc1,0,training
Clc1ccc2c(c1)N=C(N1CCN(Cc3ccc4c(c3)OCCO4)CC1)c1ccccc1N2,1,training
COc1cccc(NC(=O)Oc2ccc3c(c2)CN2CCc4ccccc4C2N3C)c1,0,training
CNCCCN1c2ccccc2N2CCc3cccc(c32)C1C,1,training
N#CC1CC(C(=O)N2CC3(COC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,0,training
CN1C2CCC1CC(NC(=O)N1CCc3cc(Cl)ccc31)C2,1,training
c1ccc2c3c([nH]c2c1)C1CC(NC2CC2)CCN1CC3,1,training
CCSc1ccc(C2CC3CCC(C2C(=O)OC)N3C)cc1,0,training
CC(C)COc1ccc(Cl)cc1Cc1ccc(-c2nc3cc(N4CCN(C)CC4)ccc3[nH]2)o1,1,training
Cc1cc2onc(CCC3CCN(Cc4ccccc4)CC3)c2cc1C,1,training
COc1ccccc1N1CCN(CCCc2cn(-c3ccc(N(C)C)cc3)nn2)CC1,1,training
CCc1ncnc(-c2ccc(C(=O)N3CCC4(CCN(C)C4)C3)c(C)c2)c1C#Cc1ccc(N)nc1,0,training
O=C(c1ccc(F)cc1)C1CCN(CCCOc2ccc(F)cc2)CC1,1,training
C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCN1CCC(C)CC1,1,training
CCN(CC)CCCOc1ccc(N2C(=O)C(=Cc3ccncc3)SC2=S)cc1,0,training
N=C(N)NCC(=O)NCC1(Cc2ccc(Cl)c(Cl)c2)CCN(Cc2ccccc2)CC1,0,training
CCN(CC)CCCOc1ccc2c3c(nccc13)-c1ccccc1C2=O,0,training
COC(=O)C(CCCN1CCN(Cc2cccc(C(F)(F)F)c2)CC1)(c1ccc(Br)cc1)C(C)C,1,training
NCc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,0,training
CCOC(C)c1noc(CN2CCN(Cc3ccno3)CC2)n1,0,training
Cc1cc2ccc(C=CC(=O)NC3CCC(CCN4CCc5ccc(C#N)cc5CC4)CC3)cc2[nH]1,0,training
Oc1cc2c(cc1O)C(c1ccccc1Cl)NCC2,1,training
O=S(=O)(NC1CCN(Cc2ccccc2)CC1)c1ccc(F)c(F)c1,1,training
CS(=O)(=O)c1cnc(Nc2ccc(C3CNCCO3)cc2)nc1,0,training
Cc1cnccc1N1CCN(c2nccc(CCC(F)(F)F)n2)CC1,0,training
COc1cc(C(=O)NC2CCC(N3CCOCC3)CC2)ccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2,0,training
Cn1c2c(c3ccc(-n4ccc(OCc5ccc(Cl)cc5F)cc4=O)nc31)C1CCCN1CC2,0,training
Cc1cc(-c2c(F)cc3c(=NSc4ccc(Cl)cc4)ccn(C4CC4)c3c2F)cc(C)n1,0,training
CCOC(=O)c1ccc(C#CC2(O)CN3CCC2CC3)cc1,0,training
